complessivo;padre;elemento;catagoria;desc_1;desc_2;desc_3;qty_db;qty;um;sfrido;lev;cod_cli_complessivo;cod_cli_padre;cod_cli_elemento;CFGLIN_0;STATISTICO 1;STATISTICO 2;11111111111111111;Non assegnata;Lunghezza1      DY1 (mm);Lunghezza2      DY2 (mm);Larghezza1       DX1 (mm);Larghezza2       DX2 (mm);Altezza1         DZ1 (mm);Altezza2         DZ2 (mm);Diametro           Ø (mm);Diametro max  Ø (mm);Diametro min   Ø (mm) ;Spessore1       THK1 (mm);Spessore2       THK2 (mm);Percentuale fori  FOR (%);Percentuale mandorle;Formato;Superficie (mq);Sezione
"M00008893";"M00008865";"M00007990";"SLL01";"sheet metal";" ";" ";"1";"1";"PZ";0;2;"5803244643";"5803244870";"5802456506";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008893";"M00008868";"M00007986";"SLL01";"assembly";" ";" ";"2";"2";"PZ";0;2;"5803244643";"5803244869";"5802810690";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008893";"M00008868";"M00008345";"SLL01";"traversa base frontale";" ";" ";"1";"1";"PZ";0;2;"5803244643";"5803244869";"5803212111";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008893";"M00008868";"M00008866";"SLL01";"TRAVERSA";" ";" ";"1";"1";"PZ";0;2;"5803244643";"5803244869";"5803210542";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008893";"M00008879";"M00000431";"MPL01";"lamiere in acciaio zincato";"lega H320LAD+ZF110RB";"spessore 15/10";"0,762";"1,524";"KG";30;2;"5803244643";"5803339579";"MM-LZ04-0002";"LAMPI";"Acciaio zincato";"Lega H320LAD+ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1.5;0;0;0;" ";0;0
"M00008334";"M00003923";"M00000511";"MPL01";"lamiere in acciaio zincato";"lega DC04 + ZF110RB";"spessore 10/10";"0,01";"0,06";"KG";30;3;"5803244642";"9335532";"MM-LZ02-0007";"LAMPI";"Acciaio zincato";"Lega DC04 + ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1;0;0;0;" ";0;0
"M00008893";"M00003923";"M00000511";"MPL01";"lamiere in acciaio zincato";"lega DC04 + ZF110RB";"spessore 10/10";"0,01";"0,07";"KG";30;3;"5803244643";"9335532";"MM-LZ02-0007";"LAMPI";"Acciaio zincato";"Lega DC04 + ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1;0;0;0;" ";0;0
"M00008893";"M00003923";"M00000511";"MPL01";"lamiere in acciaio zincato";"lega DC04 + ZF110RB";"spessore 10/10";"0,01";"0,06";"KG";30;3;"5803244643";"9335532";"MM-LZ02-0007";"LAMPI";"Acciaio zincato";"Lega DC04 + ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1;0;0;0;" ";0;0
"M00008889";"M00003923";"M00000511";"MPL01";"lamiere in acciaio zincato";"lega DC04 + ZF110RB";"spessore 10/10";"0,01";"0,06";"KG";30;3;"5803201952";"9335532";"MM-LZ02-0007";"LAMPI";"Acciaio zincato";"Lega DC04 + ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1;0;0;0;" ";0;0
"M00008365";"M00003923";"M00000511";"MPL01";"lamiere in acciaio zincato";"lega DC04 + ZF110RB";"spessore 10/10";"0,01";"0,06";"KG";30;3;"5803200772";"9335532";"MM-LZ02-0007";"LAMPI";"Acciaio zincato";"Lega DC04 + ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1;0;0;0;" ";0;0
"M00008889";"M00003923";"M00000511";"MPL01";"lamiere in acciaio zincato";"lega DC04 + ZF110RB";"spessore 10/10";"0,01";"0,09";"KG";30;3;"5803201952";"9335532";"MM-LZ02-0007";"LAMPI";"Acciaio zincato";"Lega DC04 + ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1;0;0;0;" ";0;0
"M00008796";"M00003923";"M00000511";"MPL01";"lamiere in acciaio zincato";"lega DC04 + ZF110RB";"spessore 10/10";"0,01";"0,06";"KG";30;3;"5803203790";"9335532";"MM-LZ02-0007";"LAMPI";"Acciaio zincato";"Lega DC04 + ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1;0;0;0;" ";0;0
"M00008334";"M00003923";"M00000511";"MPL01";"lamiere in acciaio zincato";"lega DC04 + ZF110RB";"spessore 10/10";"0,01";"0,07";"KG";30;3;"5803244642";"9335532";"MM-LZ02-0007";"LAMPI";"Acciaio zincato";"Lega DC04 + ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1;0;0;0;" ";0;0
"M00008796";"M00003923";"M00000511";"MPL01";"lamiere in acciaio zincato";"lega DC04 + ZF110RB";"spessore 10/10";"0,01";"0,09";"KG";30;3;"5803203790";"9335532";"MM-LZ02-0007";"LAMPI";"Acciaio zincato";"Lega DC04 + ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1;0;0;0;" ";0;0
"M00008892";"M00003923";"M00000511";"MPL01";"lamiere in acciaio zincato";"lega DC04 + ZF110RB";"spessore 10/10";"0,01";"0,06";"KG";30;3;"5803203791";"9335532";"MM-LZ02-0007";"LAMPI";"Acciaio zincato";"Lega DC04 + ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1;0;0;0;" ";0;0
"M00008365";"M00003923";"M00000511";"MPL01";"lamiere in acciaio zincato";"lega DC04 + ZF110RB";"spessore 10/10";"0,01";"0,09";"KG";30;3;"5803200772";"9335532";"MM-LZ02-0007";"LAMPI";"Acciaio zincato";"Lega DC04 + ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1;0;0;0;" ";0;0
"M00008892";"M00003923";"M00000511";"MPL01";"lamiere in acciaio zincato";"lega DC04 + ZF110RB";"spessore 10/10";"0,01";"0,09";"KG";30;3;"5803203791";"9335532";"MM-LZ02-0007";"LAMPI";"Acciaio zincato";"Lega DC04 + ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;1;0;0;0;" ";0;0
"M00008796";"M00004475";"M00000481";"MPL01";"lamiere in acciaio zincato";"lega H320LAD+ZF110RB";"spessore 25/10";"0,26";"0,26";"KG";5;3;"5803203790";"5802734374";"MM-LZ04-0007";"LAMPI";"Acciaio zincato";"Lega H320LAD+ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;2.5;0;0;0;" ";0;0
"M00008892";"M00004475";"M00000481";"MPL01";"lamiere in acciaio zincato";"lega H320LAD+ZF110RB";"spessore 25/10";"0,26";"0,26";"KG";5;3;"5803203791";"5802734374";"MM-LZ04-0007";"LAMPI";"Acciaio zincato";"Lega H320LAD+ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;2.5;0;0;0;" ";0;0
"M00008796";"M00005021";"M00007692";"MPL01";"lamiere in acciaio al carbonio";"lega S420MC";"3000 x 1500 sp. 2mm";"0,28";"0,56";"KG";30;3;"5803203790";"5802731953";"MM-LF33-0001";"LAMPI";"Acciaio al carbonio";"Lega S420MC";0;" ";3000;0;1500;0;0;0;0;0;0;2;0;0;0;" ";0;0
"M00008365";"M00005021";"M00007692";"MPL01";"lamiere in acciaio al carbonio";"lega S420MC";"3000 x 1500 sp. 2mm";"0,28";"0,56";"KG";30;3;"5803200772";"5802731953";"MM-LF33-0001";"LAMPI";"Acciaio al carbonio";"Lega S420MC";0;" ";3000;0;1500;0;0;0;0;0;0;2;0;0;0;" ";0;0
"M00008892";"M00005021";"M00007692";"MPL01";"lamiere in acciaio al carbonio";"lega S420MC";"3000 x 1500 sp. 2mm";"0,28";"0,56";"KG";30;3;"5803203791";"5802731953";"MM-LF33-0001";"LAMPI";"Acciaio al carbonio";"Lega S420MC";0;" ";3000;0;1500;0;0;0;0;0;0;2;0;0;0;" ";0;0
"M00008893";"M00005021";"M00007692";"MPL01";"lamiere in acciaio al carbonio";"lega S420MC";"3000 x 1500 sp. 2mm";"0,28";"0,56";"KG";30;3;"5803244643";"5802731953";"MM-LF33-0001";"LAMPI";"Acciaio al carbonio";"Lega S420MC";0;" ";3000;0;1500;0;0;0;0;0;0;2;0;0;0;" ";0;0
"M00008334";"M00005021";"M00007692";"MPL01";"lamiere in acciaio al carbonio";"lega S420MC";"3000 x 1500 sp. 2mm";"0,28";"0,56";"KG";30;3;"5803244642";"5802731953";"MM-LF33-0001";"LAMPI";"Acciaio al carbonio";"Lega S420MC";0;" ";3000;0;1500;0;0;0;0;0;0;2;0;0;0;" ";0;0
"M00008889";"M00005021";"M00007692";"MPL01";"lamiere in acciaio al carbonio";"lega S420MC";"3000 x 1500 sp. 2mm";"0,28";"0,56";"KG";30;3;"5803201952";"5802731953";"MM-LF33-0001";"LAMPI";"Acciaio al carbonio";"Lega S420MC";0;" ";3000;0;1500;0;0;0;0;0;0;2;0;0;0;" ";0;0
"M00008365";"M00005023";"M00007692";"MPL01";"lamiere in acciaio al carbonio";"lega S420MC";"3000 x 1500 sp. 2mm";"0,2";"0,4";"KG";30;3;"5803200772";"5802732081";"MM-LF33-0001";"LAMPI";"Acciaio al carbonio";"Lega S420MC";0;" ";3000;0;1500;0;0;0;0;0;0;2;0;0;0;" ";0;0
"M00008893";"M00005023";"M00007692";"MPL01";"lamiere in acciaio al carbonio";"lega S420MC";"3000 x 1500 sp. 2mm";"0,2";"0,4";"KG";30;3;"5803244643";"5802732081";"MM-LF33-0001";"LAMPI";"Acciaio al carbonio";"Lega S420MC";0;" ";3000;0;1500;0;0;0;0;0;0;2;0;0;0;" ";0;0
"M00008796";"M00005023";"M00007692";"MPL01";"lamiere in acciaio al carbonio";"lega S420MC";"3000 x 1500 sp. 2mm";"0,2";"0,4";"KG";30;3;"5803203790";"5802732081";"MM-LF33-0001";"LAMPI";"Acciaio al carbonio";"Lega S420MC";0;" ";3000;0;1500;0;0;0;0;0;0;2;0;0;0;" ";0;0
"M00008892";"M00005023";"M00007692";"MPL01";"lamiere in acciaio al carbonio";"lega S420MC";"3000 x 1500 sp. 2mm";"0,2";"0,4";"KG";30;3;"5803203791";"5802732081";"MM-LF33-0001";"LAMPI";"Acciaio al carbonio";"Lega S420MC";0;" ";3000;0;1500;0;0;0;0;0;0;2;0;0;0;" ";0;0
"M00008334";"M00005023";"M00007692";"MPL01";"lamiere in acciaio al carbonio";"lega S420MC";"3000 x 1500 sp. 2mm";"0,2";"0,4";"KG";30;3;"5803244642";"5802732081";"MM-LF33-0001";"LAMPI";"Acciaio al carbonio";"Lega S420MC";0;" ";3000;0;1500;0;0;0;0;0;0;2;0;0;0;" ";0;0
"M00008889";"M00005023";"M00007692";"MPL01";"lamiere in acciaio al carbonio";"lega S420MC";"3000 x 1500 sp. 2mm";"0,2";"0,4";"KG";30;3;"5803201952";"5802732081";"MM-LF33-0001";"LAMPI";"Acciaio al carbonio";"Lega S420MC";0;" ";3000;0;1500;0;0;0;0;0;0;2;0;0;0;" ";0;0
"M00008334";"M00005031";"M00007250";"MPL01";"tubolare acciaio zincato";"lega E320 CR2 GZF 110 RA";"40x40 sp.  2mm";"2,377";"9,508";"MT";5;3;"5803244642";"5801945841";"MM-RZ02-0017";"TBSTQ";"Acciaio zincato";"Lega E320 CR2 GZF 110 RA";0;" ";6000;0;40;0;0;0;0;0;0;2;0;0;0;0;0;0
"M00008893";"M00005031";"M00007250";"MPL01";"tubolare acciaio zincato";"lega E320 CR2 GZF 110 RA";"40x40 sp.  2mm";"2,377";"2,377";"MT";5;3;"5803244643";"5801945841";"MM-RZ02-0017";"TBSTQ";"Acciaio zincato";"Lega E320 CR2 GZF 110 RA";0;" ";6000;0;40;0;0;0;0;0;0;2;0;0;0;0;0;0
"M00008796";"M00005031";"M00007250";"MPL01";"tubolare acciaio zincato";"lega E320 CR2 GZF 110 RA";"40x40 sp.  2mm";"2,377";"9,508";"MT";5;3;"5803203790";"5801945841";"MM-RZ02-0017";"TBSTQ";"Acciaio zincato";"Lega E320 CR2 GZF 110 RA";0;" ";6000;0;40;0;0;0;0;0;0;2;0;0;0;0;0;0
"M00008893";"M00005031";"M00007250";"MPL01";"tubolare acciaio zincato";"lega E320 CR2 GZF 110 RA";"40x40 sp.  2mm";"2,377";"9,508";"MT";5;3;"5803244643";"5801945841";"MM-RZ02-0017";"TBSTQ";"Acciaio zincato";"Lega E320 CR2 GZF 110 RA";0;" ";6000;0;40;0;0;0;0;0;0;2;0;0;0;0;0;0
"M00008365";"M00005031";"M00007250";"MPL01";"tubolare acciaio zincato";"lega E320 CR2 GZF 110 RA";"40x40 sp.  2mm";"2,377";"9,508";"MT";5;3;"5803200772";"5801945841";"MM-RZ02-0017";"TBSTQ";"Acciaio zincato";"Lega E320 CR2 GZF 110 RA";0;" ";6000;0;40;0;0;0;0;0;0;2;0;0;0;0;0;0
"M00008796";"M00005031";"M00007250";"MPL01";"tubolare acciaio zincato";"lega E320 CR2 GZF 110 RA";"40x40 sp.  2mm";"2,377";"2,377";"MT";5;3;"5803203790";"5801945841";"MM-RZ02-0017";"TBSTQ";"Acciaio zincato";"Lega E320 CR2 GZF 110 RA";0;" ";6000;0;40;0;0;0;0;0;0;2;0;0;0;0;0;0
"M00008365";"M00005031";"M00007250";"MPL01";"tubolare acciaio zincato";"lega E320 CR2 GZF 110 RA";"40x40 sp.  2mm";"2,377";"2,377";"MT";5;3;"5803200772";"5801945841";"MM-RZ02-0017";"TBSTQ";"Acciaio zincato";"Lega E320 CR2 GZF 110 RA";0;" ";6000;0;40;0;0;0;0;0;0;2;0;0;0;0;0;0
"M00008334";"M00005031";"M00007250";"MPL01";"tubolare acciaio zincato";"lega E320 CR2 GZF 110 RA";"40x40 sp.  2mm";"2,377";"2,377";"MT";5;3;"5803244642";"5801945841";"MM-RZ02-0017";"TBSTQ";"Acciaio zincato";"Lega E320 CR2 GZF 110 RA";0;" ";6000;0;40;0;0;0;0;0;0;2;0;0;0;0;0;0
"M00008889";"M00005031";"M00007250";"MPL01";"tubolare acciaio zincato";"lega E320 CR2 GZF 110 RA";"40x40 sp.  2mm";"2,377";"2,377";"MT";5;3;"5803201952";"5801945841";"MM-RZ02-0017";"TBSTQ";"Acciaio zincato";"Lega E320 CR2 GZF 110 RA";0;" ";6000;0;40;0;0;0;0;0;0;2;0;0;0;0;0;0
"M00008892";"M00005031";"M00007250";"MPL01";"tubolare acciaio zincato";"lega E320 CR2 GZF 110 RA";"40x40 sp.  2mm";"2,377";"9,508";"MT";5;3;"5803203791";"5801945841";"MM-RZ02-0017";"TBSTQ";"Acciaio zincato";"Lega E320 CR2 GZF 110 RA";0;" ";6000;0;40;0;0;0;0;0;0;2;0;0;0;0;0;0
"M00008892";"M00005031";"M00007250";"MPL01";"tubolare acciaio zincato";"lega E320 CR2 GZF 110 RA";"40x40 sp.  2mm";"2,377";"2,377";"MT";5;3;"5803203791";"5801945841";"MM-RZ02-0017";"TBSTQ";"Acciaio zincato";"Lega E320 CR2 GZF 110 RA";0;" ";6000;0;40;0;0;0;0;0;0;2;0;0;0;0;0;0
"M00008889";"M00005031";"M00007250";"MPL01";"tubolare acciaio zincato";"lega E320 CR2 GZF 110 RA";"40x40 sp.  2mm";"2,377";"9,508";"MT";5;3;"5803201952";"5801945841";"MM-RZ02-0017";"TBSTQ";"Acciaio zincato";"Lega E320 CR2 GZF 110 RA";0;" ";6000;0;40;0;0;0;0;0;0;2;0;0;0;0;0;0
"M00008365";"M00007402";"M00007249";"MPL01";"tubolare acciaio zincato";"lega E320 CR2 GZF 110 RA";"30x30 sp.1,5 mm";"0,068";"0,136";"MT";5;3;"5803200772";"5802732082";"MM-RZ02-0016";"TBSTQ";"Acciaio zincato";"Lega E320 CR2 GZF 110 RA";0;" ";6000;0;30;0;0;0;0;0;0;1.5;0;0;0;0;0;0
"M00008892";"M00007402";"M00007249";"MPL01";"tubolare acciaio zincato";"lega E320 CR2 GZF 110 RA";"30x30 sp.1,5 mm";"0,068";"0,136";"MT";5;3;"5803203791";"5802732082";"MM-RZ02-0016";"TBSTQ";"Acciaio zincato";"Lega E320 CR2 GZF 110 RA";0;" ";6000;0;30;0;0;0;0;0;0;1.5;0;0;0;0;0;0
"M00008796";"M00007402";"M00007249";"MPL01";"tubolare acciaio zincato";"lega E320 CR2 GZF 110 RA";"30x30 sp.1,5 mm";"0,068";"0,136";"MT";5;3;"5803203790";"5802732082";"MM-RZ02-0016";"TBSTQ";"Acciaio zincato";"Lega E320 CR2 GZF 110 RA";0;" ";6000;0;30;0;0;0;0;0;0;1.5;0;0;0;0;0;0
"M00008889";"M00007402";"M00007249";"MPL01";"tubolare acciaio zincato";"lega E320 CR2 GZF 110 RA";"30x30 sp.1,5 mm";"0,068";"0,136";"MT";5;3;"5803201952";"5802732082";"MM-RZ02-0016";"TBSTQ";"Acciaio zincato";"Lega E320 CR2 GZF 110 RA";0;" ";6000;0;30;0;0;0;0;0;0;1.5;0;0;0;0;0;0
"M00008334";"M00007406";"M00007247";"MPL01";"tubolare acciaio zincato";"lega HCT600+ZF110RB 50X30 ";"50X30 sp. 1,5mm";"2,156";"2,156";"MT";5;3;"5803244642";"5802731952";"MM-RZ04-0001";"TBSTR";"Acciaio al carbonio";"Lega S355MC + ZF110-RB";0;" ";6000;0;50;0;30;0;0;0;0;1.5;0;0;0;0;0;0
"M00008334";"M00007406";"M00007247";"MPL01";"tubolare acciaio zincato";"lega HCT600+ZF110RB 50X30 ";"50X30 sp. 1,5mm";"2,156";"2,156";"MT";5;3;"5803244642";"5802731952";"MM-RZ04-0001";"TBSTR";"Acciaio al carbonio";"Lega S355MC + ZF110-RB";0;" ";6000;0;50;0;30;0;0;0;0;1.5;0;0;0;0;0;0
"M00008365";"M00007406";"M00007247";"MPL01";"tubolare acciaio zincato";"lega HCT600+ZF110RB 50X30 ";"50X30 sp. 1,5mm";"2,156";"2,156";"MT";5;3;"5803200772";"5802731952";"MM-RZ04-0001";"TBSTR";"Acciaio al carbonio";"Lega S355MC + ZF110-RB";0;" ";6000;0;50;0;30;0;0;0;0;1.5;0;0;0;0;0;0
"M00008365";"M00007406";"M00007247";"MPL01";"tubolare acciaio zincato";"lega HCT600+ZF110RB 50X30 ";"50X30 sp. 1,5mm";"2,156";"2,156";"MT";5;3;"5803200772";"5802731952";"MM-RZ04-0001";"TBSTR";"Acciaio al carbonio";"Lega S355MC + ZF110-RB";0;" ";6000;0;50;0;30;0;0;0;0;1.5;0;0;0;0;0;0
"M00008889";"M00007406";"M00007247";"MPL01";"tubolare acciaio zincato";"lega HCT600+ZF110RB 50X30 ";"50X30 sp. 1,5mm";"2,156";"2,156";"MT";5;3;"5803201952";"5802731952";"MM-RZ04-0001";"TBSTR";"Acciaio al carbonio";"Lega S355MC + ZF110-RB";0;" ";6000;0;50;0;30;0;0;0;0;1.5;0;0;0;0;0;0
"M00008889";"M00007406";"M00007247";"MPL01";"tubolare acciaio zincato";"lega HCT600+ZF110RB 50X30 ";"50X30 sp. 1,5mm";"2,156";"2,156";"MT";5;3;"5803201952";"5802731952";"MM-RZ04-0001";"TBSTR";"Acciaio al carbonio";"Lega S355MC + ZF110-RB";0;" ";6000;0;50;0;30;0;0;0;0;1.5;0;0;0;0;0;0
"M00008893";"M00007406";"M00007247";"MPL01";"tubolare acciaio zincato";"lega HCT600+ZF110RB 50X30 ";"50X30 sp. 1,5mm";"2,156";"2,156";"MT";5;3;"5803244643";"5802731952";"MM-RZ04-0001";"TBSTR";"Acciaio al carbonio";"Lega S355MC + ZF110-RB";0;" ";6000;0;50;0;30;0;0;0;0;1.5;0;0;0;0;0;0
"M00008892";"M00007406";"M00007247";"MPL01";"tubolare acciaio zincato";"lega HCT600+ZF110RB 50X30 ";"50X30 sp. 1,5mm";"2,156";"2,156";"MT";5;3;"5803203791";"5802731952";"MM-RZ04-0001";"TBSTR";"Acciaio al carbonio";"Lega S355MC + ZF110-RB";0;" ";6000;0;50;0;30;0;0;0;0;1.5;0;0;0;0;0;0
"M00008892";"M00007406";"M00007247";"MPL01";"tubolare acciaio zincato";"lega HCT600+ZF110RB 50X30 ";"50X30 sp. 1,5mm";"2,156";"2,156";"MT";5;3;"5803203791";"5802731952";"MM-RZ04-0001";"TBSTR";"Acciaio al carbonio";"Lega S355MC + ZF110-RB";0;" ";6000;0;50;0;30;0;0;0;0;1.5;0;0;0;0;0;0
"M00008796";"M00007406";"M00007247";"MPL01";"tubolare acciaio zincato";"lega HCT600+ZF110RB 50X30 ";"50X30 sp. 1,5mm";"2,156";"2,156";"MT";5;3;"5803203790";"5802731952";"MM-RZ04-0001";"TBSTR";"Acciaio al carbonio";"Lega S355MC + ZF110-RB";0;" ";6000;0;50;0;30;0;0;0;0;1.5;0;0;0;0;0;0
"M00008796";"M00007406";"M00007247";"MPL01";"tubolare acciaio zincato";"lega HCT600+ZF110RB 50X30 ";"50X30 sp. 1,5mm";"2,156";"2,156";"MT";5;3;"5803203790";"5802731952";"MM-RZ04-0001";"TBSTR";"Acciaio al carbonio";"Lega S355MC + ZF110-RB";0;" ";6000;0;50;0;30;0;0;0;0;1.5;0;0;0;0;0;0
"M00008893";"M00007406";"M00007247";"MPL01";"tubolare acciaio zincato";"lega HCT600+ZF110RB 50X30 ";"50X30 sp. 1,5mm";"2,156";"2,156";"MT";5;3;"5803244643";"5802731952";"MM-RZ04-0001";"TBSTR";"Acciaio al carbonio";"Lega S355MC + ZF110-RB";0;" ";6000;0;50;0;30;0;0;0;0;1.5;0;0;0;0;0;0
"M00008796";"M00007407";"M00000481";"MPL01";"lamiere in acciaio zincato";"lega H320LAD+ZF110RB";"spessore 25/10";"0,1";"0,2";"KG";30;3;"5803203790";"504311368";"MM-LZ04-0007";"LAMPI";"Acciaio zincato";"Lega H320LAD+ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;2.5;0;0;0;" ";0;0
"M00008892";"M00007407";"M00000481";"MPL01";"lamiere in acciaio zincato";"lega H320LAD+ZF110RB";"spessore 25/10";"0,1";"0,2";"KG";30;3;"5803203791";"504311368";"MM-LZ04-0007";"LAMPI";"Acciaio zincato";"Lega H320LAD+ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;2.5;0;0;0;" ";0;0
"M00008889";"M00007407";"M00000481";"MPL01";"lamiere in acciaio zincato";"lega H320LAD+ZF110RB";"spessore 25/10";"0,1";"0,2";"KG";30;3;"5803201952";"504311368";"MM-LZ04-0007";"LAMPI";"Acciaio zincato";"Lega H320LAD+ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;2.5;0;0;0;" ";0;0
"M00008365";"M00007407";"M00000481";"MPL01";"lamiere in acciaio zincato";"lega H320LAD+ZF110RB";"spessore 25/10";"0,1";"0,2";"KG";30;3;"5803200772";"504311368";"MM-LZ04-0007";"LAMPI";"Acciaio zincato";"Lega H320LAD+ZF110RB";0;" ";3000;0;1500;0;0;0;0;0;0;2.5;0;0;0;" ";0;0
"M00008365";"M00007409";"M00007248";"MPL01";"tubolare acciaio al carbonio";"lega S500MC ";"50x30 sp. 3 mm";"2,156";"2,156";"MT";5;3;"5803200772";"5802732063";"MM-RF29-0001";"TBSTR";"Acciaio al carbonio";"Lega S500MC";0;" ";6000;0;50;0;30;0;0;0;0;3;0;0;0;0;0;0
"M00008889";"M00007409";"M00007248";"MPL01";"tubolare acciaio al carbonio";"lega S500MC ";"50x30 sp. 3 mm";"2,156";"2,156";"MT";5;3;"5803201952";"5802732063";"MM-RF29-0001";"TBSTR";"Acciaio al carbonio";"Lega S500MC";0;" ";6000;0;50;0;30;0;0;0;0;3;0;0;0;0;0;0
"M00008892";"M00007409";"M00007248";"MPL01";"tubolare acciaio al carbonio";"lega S500MC ";"50x30 sp. 3 mm";"2,156";"2,156";"MT";5;3;"5803203791";"5802732063";"MM-RF29-0001";"TBSTR";"Acciaio al carbonio";"Lega S500MC";0;" ";6000;0;50;0;30;0;0;0;0;3;0;0;0;0;0;0
"M00008796";"M00007409";"M00007248";"MPL01";"tubolare acciaio al carbonio";"lega S500MC ";"50x30 sp. 3 mm";"2,156";"2,156";"MT";5;3;"5803203790";"5802732063";"MM-RF29-0001";"TBSTR";"Acciaio al carbonio";"Lega S500MC";0;" ";6000;0;50;0;30;0;0;0;0;3;0;0;0;0;0;0
"M00008334";"M00007410";"M00007692";"MPL01";"lamiere in acciaio al carbonio";"lega S420MC";"3000 x 1500 sp. 2mm";"0,28";"0,56";"KG";30;3;"5803244642";"5802763492";"MM-LF33-0001";"LAMPI";"Acciaio al carbonio";"Lega S420MC";0;" ";3000;0;1500;0;0;0;0;0;0;2;0;0;0;" ";0;0
"M00008796";"M00007410";"M00007692";"MPL01";"lamiere in acciaio al carbonio";"lega S420MC";"3000 x 1500 sp. 2mm";"0,28";"0,56";"KG";30;3;"5803203790";"5802763492";"MM-LF33-0001";"LAMPI";"Acciaio al carbonio";"Lega S420MC";0;" ";3000;0;1500;0;0;0;0;0;0;2;0;0;0;" ";0;0
"M00008892";"M00007410";"M00007692";"MPL01";"lamiere in acciaio al carbonio";"lega S420MC";"3000 x 1500 sp. 2mm";"0,28";"0,56";"KG";30;3;"5803203791";"5802763492";"MM-LF33-0001";"LAMPI";"Acciaio al carbonio";"Lega S420MC";0;" ";3000;0;1500;0;0;0;0;0;0;2;0;0;0;" ";0;0
"M00008889";"M00007410";"M00007692";"MPL01";"lamiere in acciaio al carbonio";"lega S420MC";"3000 x 1500 sp. 2mm";"0,28";"0,56";"KG";30;3;"5803201952";"5802763492";"MM-LF33-0001";"LAMPI";"Acciaio al carbonio";"Lega S420MC";0;" ";3000;0;1500;0;0;0;0;0;0;2;0;0;0;" ";0;0
"M00008365";"M00007410";"M00007692";"MPL01";"lamiere in acciaio al carbonio";"lega S420MC";"3000 x 1500 sp. 2mm";"0,28";"0,56";"KG";30;3;"5803200772";"5802763492";"MM-LF33-0001";"LAMPI";"Acciaio al carbonio";"Lega S420MC";0;" ";3000;0;1500;0;0;0;0;0;0;2;0;0;0;" ";0;0
"M00008893";"M00007410";"M00007692";"MPL01";"lamiere in acciaio al carbonio";"lega S420MC";"3000 x 1500 sp. 2mm";"0,28";"0,56";"KG";30;3;"5803244643";"5802763492";"MM-LF33-0001";"LAMPI";"Acciaio al carbonio";"Lega S420MC";0;" ";3000;0;1500;0;0;0;0;0;0;2;0;0;0;" ";0;0
"M00008796";"M00007411";"M00007692";"MPL01";"lamiere in acciaio al carbonio";"lega S420MC";"3000 x 1500 sp. 2mm";"0,2";"0,4";"KG";30;3;"5803203790";"5802763495";"MM-LF33-0001";"LAMPI";"Acciaio al carbonio";"Lega S420MC";0;" ";3000;0;1500;0;0;0;0;0;0;2;0;0;0;" ";0;0
"M00008365";"M00007411";"M00007692";"MPL01";"lamiere in acciaio al carbonio";"lega S420MC";"3000 x 1500 sp. 2mm";"0,2";"0,4";"KG";30;3;"5803200772";"5802763495";"MM-LF33-0001";"LAMPI";"Acciaio al carbonio";"Lega S420MC";0;" ";3000;0;1500;0;0;0;0;0;0;2;0;0;0;" ";0;0
"M00008889";"M00007411";"M00007692";"MPL01";"lamiere in acciaio al carbonio";"lega S420MC";"3000 x 1500 sp. 2mm";"0,2";"0,4";"KG";30;3;"5803201952";"5802763495";"MM-LF33-0001";"LAMPI";"Acciaio al carbonio";"Lega S420MC";0;" ";3000;0;1500;0;0;0;0;0;0;2;0;0;0;" ";0;0
"M00008892";"M00007411";"M00007692";"MPL01";"lamiere in acciaio al carbonio";"lega S420MC";"3000 x 1500 sp. 2mm";"0,2";"0,4";"KG";30;3;"5803203791";"5802763495";"MM-LF33-0001";"LAMPI";"Acciaio al carbonio";"Lega S420MC";0;" ";3000;0;1500;0;0;0;0;0;0;2;0;0;0;" ";0;0
